id,name,country,website
1215611,Grand Mercure Khao Lak Bangsak,TH,https://all.accor.com/hotel/B130/index.en.shtml
1223644,Grand Margherita Hotel,MY,https://www.agoda.com/grand-margherita-hotel/hotel/kuching-my.html
1018050,Grand Mirage Resort & Thalasso Spa Bali,ID,https://www.grandmirage.com/en/room-suites/2-bedroom-suite.php
1224938,Grand Hotel Karel V,NL,https://www.karelv.nl/en/
1223406,Grand Hyatt Dubai,AE,https://www.hyatt.com/grand-hyatt/en-US/dxbgh-grand-hyatt-dubai
1225394,Grand Tours,OM,https://yandex.ru/video/preview/8638395221145154900
1221457,Grand Metropolitan Hotels AG,CH,https://prospeo.io/c/grand-metropolitan-hotels
1204717,Grand Mercure Phuket Patong,TH,https://www.tripadvisor.com/ShowUserReviews-g297930-d6390760-r1013321356-Grand_Mercure_Phuket_Patong-Patong_Kathu_Phuket.html
1206435,Granvista Hotels & Resorts,JP,https://www.granvista.co.jp/english/
1018109,Gray Line Worldwide,US,https://www.grayline.com/
1224443,Grand Hotel Resorts by Pulsе,BG,https://grandhotel.bg/
1205133,Grand Hotel Huis ter Duin,NL,https://huisterduin.com/packages/?lang=en
1018138,GREATOWN TRAVEL SDN BHD,MY,https://www.greatown.com/
1175234,Mongolia - Great Genghis tours & expeditions,MN,https://greatgenghis.com/
1018126,Great Plains Conservation,SC,https://greatplainsconservation.com/
1215891,GRAND PARK KODHIPPARU MALDIVES,MV,https://www.parkhotelgroup.com/grand-park-kodhipparu-maldives
1222876,Great Journeys New Zealand & Interislander,NZ,https://booking.interislander.co.nz/
1018140,GRECOTELS HOTELS & RESORTS,GR,https://www.grecotel.com/
1223985,Granö Beckasin,SE,https://granobeckasin.com/en/
1018269,Greek National Tourism Organisation,GR,https://www.gov.gr/en/upourgeia/upourgeio-tourismou/ellenikos-organismos-tourismou
1224038,"Greater Zion Office of Convention & Tourism, Utah",DE,https://greaterzion.com/
1223313,GRASSROOTZ ADVENTURES UGANDA,UG,https://grassrootzuganda.com/
1220610,GreenCityTrip,NL,https://greencitytrip.nl/nl/
1215051,Greater MADRID,ES,https://www.esmadrid.com/en
1224176,Great Zimbabwe Hotel,ZW,https://greatzimbabwenyanda.zw-hotels.com/
1205441,Great Silk Road Tours / Edelweiss Tour Company,KG,https://www.edelweissbike.com/en/motorbiketours/1an-world-tour-europe-asia-north-route-munich-moscow-da-nang
1206380,GreenSign Institut GmbH,DE,https://www.greensign.de/en/
1221968,Green Holidays,LK,https://www.greenholidaytravels.com/
1018151,Green Alligator travel & events AG,CU,https://greenalligator.com/
1216482,Green Destinations - Good Travel Institute,NL,https://www.greendestinations.org/
1206610,Gremi Clinic,AL,https://www.dentistiinalbania.com/en/
1018152,Green Arrow Tours Ltd.,JO,https://gat.jo/
1222600,GRECOBLU - M.H. & A. CONSULTANTS LTD,CY,
1135960,GrimmHeimat NordHessen & Kassel Marketing,DE,https://www.grimmheimat.de/
1223476,Groupz,NL,https://bookings.groupz.now/
1018225,Greenland Travel,DK,https://www.greenland-travel.com/about-us/
1222542,Green Olive at Red Hill,AU,https://www.visitvictoria.com/regions/mornington-peninsula/eat-and-drink/restaurants/green-olive-at-red-hill
1224570,Green Clinic,KZ,https://greenclinic.kz/
1018310,Großglockner Hochalpenstraßen AG,AT,https://www.grossglockner.at/
1206786,GRUMETI AIR LTD,TZ,https://www.alternativeairlines.com/grumeti-air
1216509,Grifid Hotels,BG,https://grifidhotels.com/
1224871,Green Travel,CO,https://travel.state.gov/
1224797,Grindr LLC,US,https://web.grindr.com/login
1018494,GTW Touristik GmbH,DE,https://www.gtw-touristik.de/
1018277,Grimaldi Lines,IT,https://www.ferries.it/grimaldi_lines.html
1208162,"Grupo Pachira, Tortuguero",CR,https://www.entercostarica.com/hotels/tortuguero-hotels
1018359,GRT HOTELS AND RESORTS,IN,https://www.grthotels.com/
1204202,Guadeloupe Islands Tourism Board,FR,https://www.france.fr/en/article/islands-guadeloupe-0/
1224821,"Guatemala Nature, DMC (Birding-Nature-Photography Experiences))",GT,https://www.bing.com/aclick?ld=e8XtKrKgnr9SXZMX8kRYQKTDVUCUxIebUUgGlGvRCDwyXX90cuGvszFLQHbM5ELatRTSwtbkdSjZxD6X6zbe9XH4B7Bnbgtzwf5UgPdsWP4_u98XKMuZZGX-RgoC63xfmn78ifRIwvZO_Gw_2umWWc58JJFvFv3R_EqIUZi2_yHP5gAHXxNvcXzgHjKT-8AbzWRtsE31A-L3GaCbjf5Swlz6XWO-w&u=aHR0cHMlM2ElMmYlMmZiYWNrY291bnRyeWpvdXJuZXlzLmNvbSUyZmxwLTI1MDYlMmZCaW5nJTJmZGlzY292ZXItc3RyZXNzLWZyZWUtcGhvdG9ncmFwaHklM2Z1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RicmFuZGVkJTI2dXRtX3Rlcm0lM2RiZXN0JTI1MjBwaG90b2dyYXBoeSUyNTIwdG91cnMlMjZtc2Nsa2lkJTNkN2YyN2FmZTBkMTNjMTRiYmU5ZDNjNWQzNmNmOTRlYWY&rlid=7f27afe0d13c14bbe9d3c5d36cf94eaf
1220336,GuestButler,NL,https://www.guestbutler.ai/en/
1221053,GTS Poland,PL,https://gts-poland.pl/
1220566,GuestFlip,CY,https://guestflip.io/
1205877,GRUPO MACIÀ HOTELES,ES,https://www.mac-hotels.com/en/
1221121,Guestway BV,BE,https://guestway.io/
1224952,"Guilin OBV International Travel Service Co., Ltd.",CN,https://en.citsguilin.com/
1221475,Guestnet,IT,https://www.guest.net/
1224945,"Guangxi Guilin Hangya International Tourism Co., Ltd.",CN,https://baike.baidu.com/item/桂林中国国际旅行社/6986854
1018534,GUEST INCOMING,ES,https://www.bing.com/aclick?ld=e8WM0D_EzFmAa73DXrCE3J3zVUCUx5Y_2QbzuVWr8XJCazytYTy585NeI5cPyafLs7GxOj8HngPBByKXb4v4Fb5pP6a2QqeLwp7OjgqkgsG6jrJVsMQmzXVp_GwdMXo9Z_xKbG83jg5vyH56YCjZQ69VN-rsf1Awig-5BYf62_J4VTfDq7wnibjyWw8mpt1fE539yj3MH7_cdx73z5zbyuyYnhdmU&u=aHR0cHMlM2ElMmYlMmZlbnZveS5jb20lMmZscCUyZnZpc2l0b3JzJTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fY2FtcGFpZ24lM2Q0OTQyOTgwNDAlMjZ1dG1fbWVkaXVtJTNkcGFpZC1zZWFyY2glMjZ1dG1fdGVybSUzZHZpc2l0b3IlMjUyMHJlZ2lzdHJhdGlvbiUyNnV0bV9jb250ZW50JTNkJTI2bWF0Y2h0eXBlJTNkcCUyNmFkZ3JvdXBpZCUzZDEyNDkwNDY1Njc1NzY0MDYlMjZmZWVkaXRlbWlkJTNkJTI2bG9jX2ludGVyZXN0X21zJTNkJTI2bG9jX3BoeXNpY2FsX21zJTNkMTE2MDcyJTI2bmV0d29yayUzZG8lMjZkZXZpY2UlM2RjJTI2ZGV2aWNlbW9kZWwlM2QlMjZhZHBvc2l0aW9uJTNkJTI2dXRtX2NhbXBhaWdudHlwZSUzZCUyNmh0dHBzJTI1M0ElMjUyRiUyNTJGZW52b3kuY29tJTI1MkZscCUyNTJGdmlzaXRvcnMlMjZfYnQlM2QlMjZfYmslM2R2aXNpdG9yJTI1MjByZWdpc3RyYXRpb24lMjZfYm0lM2RwJTI2X2JuJTNkbyUyNl9iZyUzZDEyNDkwNDY1Njc1NzY0MDYlMjZtc2Nsa2lkJTNkOTBmODViOWMyN2ExMTkzZDMzYTYzMWFmOWE2ODUzMzY&rlid=90f85b9c27a1193d33a631af9a685336
1224822,GuateGo,GT,https://gottogo.co/index-gt.php
1018549,Guinness Storehouse,IE,https://www.bing.com/aclick?ld=e87nHaVJ8fZ4K86pcFjuevZjVUCUx3in7ZoPaU1skyg-V6AWnM242qy3cPOSuf_qHoONCVoVk13UH9mtlQgO1ZAxteBEibS3nL75J3Orcjf2Mr6NQo1UxDFrytpanDF36cD7hbrfH0r0o98cl4XF4TpyXRwv7vGVISUntLDiltAJFruJGvH69dMPjy3QoL39q7PmhSoHEYKUlll4lZqC_LRYXokfU&u=aHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q0MzcwMDA4Mzg3MjAzNzIzNCUyNmRzX3Nfa3dnaWQlM2Q1ODcwMDAwOTA3NDQ2NjIxMiUyNmRzX2FfY2lkJTNkODI1Njg2NzU3NSUyNmRzX2FfY2FpZCUzZDIzODc1MzQxMDQzJTI2ZHNfYV9hZ2lkJTNkMTk5MjQyMzMyMDQwJTI2ZHNfYV9saWQlM2Rrd2QtNzk0OTEwNzA0JTI2JTI2ZHNfZV9hZGlkJTNkNzcxMDM0ODQxNDcxMzElMjZkc19lX3RhcmdldF9pZCUzZGt3ZC03NzEwMzgxNTc5Nzg5NiUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3LnZpYXRvci5jb20lMmZEdWJsaW4tdG91cmlzbSUyZmQ1MDMtcjE1MjQ3NzI3MjkxLXMxOTM3NjIyMTElM2ZtJTNkNzAxOTAlMjZzdXBhZyUzZDEyMzM2NTM0MjcxNzA2OTYlMjZzdXBjYSUzZDY3ODYwOTQ5NiUyNnN1cHNjJTNka3dkLTc3MTAzODE1Nzk3ODk2JTI2c3VwYWklM2Q3NzEwMzQ4NDE0NzEzMSUyNnN1cGR2JTNkYyUyNnN1cG50JTNkbnQlM2FvJTI2c3VwbHAlM2QxMTYwNzIlMjZzdXBsaSUzZDE1MDM4NSUyNnN1cHRpJTNka3dkLTc3MTAzODE1Nzk3ODk2JTI2dHNlbSUzZHRydWUlMjZzdXBjaSUzZGt3ZC03NzEwMzgxNTc5Nzg5NiUyNnN1cGt3JTNkR3Vpbm5lc3MlMjUyMFN0b3JlaG91c2UlMjUyMG9mZmljaWFsJTI1MjB3ZWJzaXRlJTI1MjBJRSUyNmdjbGlkJTNkZWI1YTU0Y2YzNDQ1MTkxYjU2OGIzZWZjODk4ZmE5NmMlMjZnY2xzcmMlM2QzcC5kcyUyNiUyNm1zY2xraWQlM2RlYjVhNTRjZjM0NDUxOTFiNTY4YjNlZmM4OThmYTk2Yw&rlid=eb5a54cf3445191b568b3efc898fa96c
1224421,Grupo Cosal Turismo,AO,https://grupocosal.ao/hotelaria-turismo
1224942,"Guangxi China International Travel Service Co.,Ltd",CN,https://cits.net/about/nationwide-branches.html
1018560,Gulf Air,DE,https://www.gulfair.com/
1224094,TEATRO FLAMENCO GRANADA,ES,https://www.flamencogranada.org/en/teatro-flamenco-show/
1018628,Guyana Tourism Authority,GY,https://www.guyanatourism.com/af
1213584,H.I.S. APAC DMC,TH,https://www.wtm.com/london/en-gb/exhibitor-details.org-71773e2f-facd-49b8-a055-72f6d0d0c892.html
1225013,Gulliver Montenegro DMC,ME,https://gulliver.me/en/
1214270,"Guizhou Guiyao Tourism Development Investment Co., Ltd",CN,https://en-cyd.youth.cn/travel/202502/t20250214_802098.htm
1100053,Güral Premier Hotels & Resorts,TR,https://guralpremier.com/
1224953,"Guilin Tianyuan International Travel Service Co., Ltd",CN,https://en.citsguilin.com/
1214855,"Haining Yanguan Ancient City Tourism Co., Ltd.",CN,https://chinatripedia.com/yanguan-ancient-town-ticket-opening-hours-location-and-highlights/
1223100,H&A Travel Transfer Connect,MN,https://hatravel.jp/company/
1225304,Hadayieq for Parks and  entertainment facilities management Co.,EG,https://hadayieq.com/
1223102,Gulf Circle Tours LLC,AE,https://gulfcircletours.com/
1217261,GWA Costa Rica / Green World Adventures,CR,https://www.greenworldadventures.com/costa-rica/
1225218,Halabia Travel,SY,https://halabia-travel.com/
1177210,Gyeongsangbuk-Do Culture and Tourism Organization,KR,https://www.gb.go.kr/Main/eng/index.html
1222959,GXG Xplore Cy Tours Ltd,CY,https://explore-cyprus.com/about-us/
1223761,HALONG PROSPEROUS TRAVEL AND TRADING SERVICE COMPANY LIMITED,VN,https://hlpgroup.com.vn/
1018781,Halkidiki Tourism Organization,GR,https://www.visit-halkidiki.gr/about/
1018820,Hamburger Kunsthalle,DE,https://www.hamburger-kunsthalle.de/
1206050,Haman Travel AS,NO,https://www.hamantravel.com/
1018691,HA Hessen Agentur GmbH - Hessen Tourismus,DE,https://www.hessen-tourismus.de/
1219971,HAKUBAVALLEY Promotion Board,JP,https://www.vill.hakuba.lg.jp/gyosei/keikan_kankyo_kanko/kanko/hakubavalleytourism.html
1123908,Hamburg Messe und Congress GmbH,DE,https://www.hamburg-messe.de/
1209758,Hadco Experiences,TT,https://hadcoexperiences.com/home-test/
1214320,Hamburger Stadtrundfahrt - Die Roten Doppeldecker GmbH,DE,https://www.die-roten-doppeldecker.de/
1018879,HankyuTravel DMC Japan,JP,https://www.hankyu-travel.com/english/
1018864,Handspan Travel,VN,https://www.handspan.com/
1220252,Halkara Travel,TM,https://halkaratravel.com/
1018842,Hanatour ITC,KR,https://hanatour.trekksoft.com/
1221561,Hannover Marketing und Tourismus GmbH,DE,https://www.hannover.de/Media/visit-hannover/GIS/Organisationen/Hannover-Marketing-Tourismus-GmbH
1018917,HanseMerkur Reiseversicherung AG,DE,https://www.hansemerkur.de/reiseversicherungen
1211714,revenue cloud solutions GmbH - happyhotel,DE,https://www.happyhotel.io/
1018843,"Hanatour Japan Co., Ltd",JP,https://hanatourjapan.jp/
1018949,Happy Trails Borneo Tours Sdn Bhd,MY,https://happytrailsasia.com/
1224683,Haranah Tours Corporation,PH,https://www.haranahtours.net/
1149171,Hamburg Tourismus GmbH,DE,https://www.hamburg.de/
1217651,Hanuman Travel,KH,https://www.hanumantravel.com/
1018824,Hamburgische Staatsoper GmbH,DE,https://www.die-hamburgische-staatsoper.de/en
1018836,Hampton by Hilton Marjan Island,AE,https://www.hilton.com/en/hotels/rktmahx-hampton-marjan-island/
1223603,"Hangzhou Youge Travel Agency Co., Ltd.",CN,https://travelagentnearby.com/puer-mingyuan-travel-agency-puer-665000/
1018938,Happiness Kingdom Travels,BT,https://www.bhutanhappiness.com/culture-tour-in-bhutan/
1018989,Haritou Travel Group,GR,https://www.htg.gr/?p=233
1018945,Happy Tours Group,AL,https://happytours.al/
1207024,Harbour Grand Hong Kong,HK,https://harbourgrandhongkong.com-hongkong.cn/picture.html
1018947,Happy Trails! Asia,ID,https://happytrailsasia.com/category/tour-id/
1224787,Harari Region Culture and Tourism Bureau,ET,https://www.tripadvisor.com/Attractions-g2193243-Activities-Harari_Region.html
1207823,Harbour Plaza Hotels & Resorts,DE,https://www.harbour-plaza.com/group/en/
1221865,Hatari.Travel,TZ,https://hatari.travel/
1207263,Harbour Plaza Metropolis / Kowloon Harbourfront Hotel,HK,https://www.harbour-plaza.com/metropolis/en/
1100294,Harbour Plaza North Point,HK,https://www.google.com/travel/hotels/entity/ChgI2uDsm63kiNfOARoLL2cvMTU1cGtrMWQQAQ
1224111,Harbour Grand Kowloon,HK,https://www.harbourgrand.com/hongkong/en/
1019060,Haus des Meeres Betriebs GmbH,AT,https://www.haus-des-meeres.at/en/about-us/betriebsgmbh
1019006,harry's home hotels & apartments,AT,https://de.hotels.com/ho360709/harry-s-home-hotel-dornbirn-dornbirn-osterreich/
1216357,Hashtag Egypt Travel,EG,https://hashtagegypt.travel/
1222536,Hartley's Crocodile Adventures And Kuranda Attractions,AU,https://www.experienceoz.com.au/en/things-to-do/attractions
1019021,Harzer Tourismusverband e. V.,DE,https://www.fremdenverkehrsamt.com/reisefuehrer/reiseziel/harz/index.html
1207305,Harpin Hotels,GR,https://harpinhotels.gr/
1206474,Hayleys Travels Spirit of Sri Lanka,LK,https://inbound.hayleystravels.com/
1217686,Heilbad Trenčianske Teplice,SK,https://www.kupele-teplice.sk/en/
1224501,HCC Kft.,HU,https://thcc.hu/en
1222284,Hayleys Leisure,LK,https://www.hayleys.com/sectors/leisure/
1223759,HA TRAVEL,VN,https://www.hatravel.com.vn/
1019045,HATTA,GR,https://www.visithatta.com/
1205467,Heidi Horten Collection / Palais Goëss-Horten GmbH,AT,https://hortencollection.com/en
1019082,Havila Voyages,NO,https://www.havilavoyages.com/
1222232,Heineken International B.V.,NL,https://www.theheinekencompany.com/
1215819,HAWAR RESORT BY MANTIS,BH,https://www.hawarresort.com/
1222362,Hazendal Wine Estate,ZA,https://www.hazendal.co.za/
1207343,"Helena Resort, Sunny beach, Bulgaria",BG,https://www.bing.com/aclick?ld=e81T-TwF8yTU3kK_nQHe-ZKzVUCUwwcO9DTPkavzAdV2S59gjE-RPrB46BDRn-RgNOxPC1rklt0gjiaXykgW27h4D8JJHF3131saDekZKNuKK8Qro4c-c_aZ4YGGUGDWuglKddPuKhOvmNJyIIGb98ShupivPeAk_CPlb2WLLYmQxww6J33z0_9r8jgJ7It2swhitdWUCjAEzauT7dd_bxf9o0K_U&u=aHR0cHMlM2ElMmYlMmZ3d3cub25saW5lLXJlc2VydmF0aW9ucy5jb20lMmYlM2Zob3RlbGlkJTNkNDU2MzUlMjZnYWNjJTNkZ21jYyUyNm1zY2xraWQlM2QxMmFlMWVkMzk4MjIxYjI0OTJjYTc0ZTAyNWQ0NDMxMiUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZEtleXdvcmQlMjUyMEdhcHMlMjUyMC0lMjUyMEtleXdvcmQlMjUyMEFkcyUyNnV0bV90ZXJtJTNkaGVsZW5hJTI1MjBwYXJrJTI1MjByZXNvcnQlMjUyMHN1bm55JTI1MjBiZWFjaCUyNTIwYnVsZ2FyaWElMjZ1dG1fY29udGVudCUzZEFwcmlsJTI1MjAyMDI1JTI1MjAx&rlid=12ae1ed398221b2492ca74e025d44312
1220376,HBX Group,ES,https://www.hbxgroup.com/news-room/press-release/hotelbeds-signs-strategic-partnership-rosewood-hotel-group
1019276,Hellenic Zeus SA,GR,https://www.hh.gr/en/
1019259,Helilagon,RE,https://helilagon.com/
1222530,Kimberley Experiences Group,AU,https://www.kimberleyexperiences.com.au/
1019287,Hello Islands DMC,MU,https://www.helloislands.mu/
1225012,"Henan International Travel Service Co.,Ltd.",CN,https://www.travelchinaguide.com/tour/operators/henan.htm
1223862,Health Tourism Association,SA,https://www.keralatourism.org/
1223546,Heiðin,IS,https://www.heidin.is/do-explore
1019302,HELNAN INTERNATIONAL HOTELS,EG,https://www.helnan.com/
1221579,Heli Bhutan Private Limited,BT,https://bcaa.gov.bt/initial-issuance-of-air-operator-certificate-heli-bhutan-private-limited/
1223812,Alentejo Rocim Winery,PT,https://rocim.pt/en/
1221930,Heritage Expediciones ( Pvt) Ltd,LK,https://www.heritage.lk/
1019280,HELLING´S TRAVEL,AR,https://www.hellingstravel.com/about-us
1019257,Helicopter Horizons,BW,https://helicopterhorizons.com/
1019380,Heritage Expeditions (2018) Ltd,NZ,https://www.youtube.com/user/HeritageExpeditions
1019307,Helsinki Partners,FI,https://www.helsinkipartners.com/services/
1019382,Heritage Hotels,KE,https://www.heritage-eastafrica.com/
1222363,Heritage Voyage JSC,VN,https://www.youtube.com/watch?v=dB_c7oZWo1g
1222531,Helloworld Travel Limited I ATS PACIFIC & AOT INBOUND,AU,https://www.helloworldlimited.com.au/inbound-brands/
1207519,Heritance Aarah,MV,https://www.heritancehotels.com/aarah/
1019336,Henri Willig Cheese company,NL,https://henriwillig.com/en/
1019489,Hey Iceland,IS,https://www.heyiceland.is/
1225056,HETCO TOURS - GREECE,GR,https://www.tripadvisor.com/Attraction_Review-g189400-d18980035-Reviews-Hetco_Tours-Athens_Attica.html
1190512,Heritage Line,VN,https://www.agoda.com/vi-vn/heritage-line-ylang-cruise/hotel/cat-ba-island-vn.html
1224905,Heritage Tourism Association,IN,https://heritagetourismgujarat.com/
1018655,H Hotels Collection,GR,https://www.nh-collection.com/
1223225,Herping And Wildlife Safaris Uganda Limited,UG,https://www.herpingtoursafaris-smc.com/
1019427,Hertz Autovermietung GmbH,DE,https://www.hertz.com/
1019449,Hessischer Tourismusverband e.V.,DE,https://www.wanderverband.de/pois/hessischer-tourismusverband-e.-v.-5ac40cadf6
1220372,HeyLight,IT,https://heylight.com/
1019548,"Hijiffy, S.A",PT,https://www.hijiffy.com/
1224172,Highlights of Holland,NL,https://highlightsofholland.com/
1019447,Hessischer Heilbäderverband e.V.,DE,https://www.heilbaederverband-in-hessen.de/
1224137,Hidalgo Tours,BO,https://hidalgotours.com/en/
1019498,Heytrip International Limited,CN,https://heytripgo.com/home/en
1216027,HILTON CHANIA OLD TOWN RESORT & SPA – CORISSIA RESORTS,GR,https://corissia.com/hotels/en/hiltonchania
1223086,"Hiliwatu, Bali Ubud, a Tribute Portfolio Resort",ID,https://www.bing.com/aclick?ld=e8n1w2_RIf_j2YLjeoSY_YNDVUCUyzuTExJMNFLS3ybJOQBCs-EaUJF1fcXZU8fsLNsHEfJsDWzBDk5XhVKYT9dope9S3XL8n67tFOe7TL1snf9tXI6jgObN--WnQgvmJ9HKhtK7Cj628TlEkGdOm8K3m0CDhdqFG-e0RoqcrnKNX0THkAJDuTaEIkS2x_1A8UNzMB3LbU1TfXjokb0rtgjrxM-Kg&u=aHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q0MzcwMDA4Mjg1MzM2NDE2NyUyNmRzX3Nfa3dnaWQlM2Q1ODcwMDAwODk3MTIwNDM0OCUyNmRzX2FfY2lkJTNkNDA1NTQ3MDg5JTI2ZHNfYV9jYWlkJTNkMjIzODExNTQzMDQlMjZkc19hX2FnaWQlM2QxODUyODg1NDAzNDIlMjZkc19hX2xpZCUzZGt3ZC0yNDQ4OTQ1NTk5Njk1JTI2JTI2ZHNfZV9hZGlkJTNkODEyOTUyNzkxMzI2NDElMjZkc19lX3RhcmdldF9pZCUzZGt3ZC04MTI5NTUyMjAwNjkyNCUzYWxvYy05MCUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3Lm1hcnJpb3R0LmNvbSUyZnNlYXJjaCUyZmZpbmRIb3RlbHMubWklM2ZwYWdlVHlwZSUzZGFkdmFuY2VkJTI2c2VhcmNoVHlwZSUzZEluQ2l0eSUyNmRlc3RpbmF0aW9uQWRkcmVzcy5sYXRpdHVkZSUzZC04LjQyNTI2NyUyNmRlc3RpbmF0aW9uQWRkcmVzcy5sb25naXR1ZGUlM2QxMTUuMjc1OTQlMjZkZXN0aW5hdGlvbkFkZHJlc3MuZGVzdGluYXRpb24lM2RIaWxpd2F0dSUyYkJhbGklMmJVYnVkJTJiYSUyYlRyaWJ1dGUlMmJQb3J0Zm9saW8lMmJSZXNvcnQlMjZmcm9tRGF0ZSUzZHRvZGF5JTI2dG9EYXRlJTNkdG9tb3Jyb3clMjZmbGV4aWJsZURhdGVTZWFyY2glM2RmYWxzZSUyNm5zdCUzZHBhaWQlMjZjaWQlM2RQQUlfR0xCMDAwNTBCVV9HTEUwMDBCTFI2X0dMRjAwME9OT1IlMjZwcGMlM2RwcGMlMjZwSWQlM2RpbnRicHBjJTI2Z2NsaWQlM2RjYzVjZmEyYzJjOWExN2M5NWY5MDkwMWY5Mjk0OTVmNyUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2bXNjbGtpZCUzZGNjNWNmYTJjMmM5YTE3Yzk1ZjkwOTAxZjkyOTQ5NWY3JTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkU0UlN2VCTkdfRlMlN2VUQl9NQiU3ZU1MVF9LQyU3ZUJQX0RTJTdlTUxUX01LJTdlSU5fTEclN2VFTl9TQyU3ZUNhdGNoJTI1MjBBbGwlMjUyMEFQQUMlMjUyMERlc3RfcGhyYXNlJTI2dXRtX3Rlcm0lM2RoaWxpd2F0dSUyNTIwYmFsaSUyNTIwdWJ1ZCUyNTIwaG90ZWwlMjUyMHVidWQlMjZ1dG1fY29udGVudCUzZERQU0hCX1RYX1VidWRfSW5kb25lc2lh&rlid=cc5cfa2c2c9a17c95f90901f929495f7
1019582,Hilton Dubai Al Habtoor City,AE,https://www.hilton.com/en/hotels/dxbahhi-hilton-dubai-al-habtoor-city/
1215144,HI DMC,IN,https://www.hidmc.com/
1222968,Hilton Aruba Caribbean Resort & Casino and The Westerly at Hilton Aruba Caribbean Resort,AW,https://www.hilton.com/en/hotels/auahhhh-hilton-aruba-caribbean-resort-and-casino/the-westerly/
1019578,Hilton Dead Sea Resort & Spa & King Hussein Bin Talal Convention Center managed by Hilton,JO,https://www.hilton.com/en/hotels/ammdshi-hilton-dead-sea-resort-and-spa/
1224238,Hilton Doha The Pearl,QA,https://www.hilton.com/en/hotels/dohprhi-hilton-doha-the-pearl/
1223157,Hilton Dubai Jumeirah & Hilton Dubai The Walk,AE,https://www.hilton.com/en/hotels/dxbjbhi-hilton-dubai-jumeirah/
1225070,HILTON CHANIA OLD TOWN RESORT & SPA - CORISSIA RESORTS - HOTELLEADING,GR,https://corissia.com/
1224621,Hike Away LLC,AZ,https://www.nike.ae/en/home/
1222902,Highland Expeditions Nepal Pvt Ltd,NP,https://highlandexpeditions.com/
1223813,Highgate Portugal,PT,https://careers.highgateportugal.pt/Offers
1221250,Hilton French Polynesia,PF,https://www.tripadvisor.com/ShowTopic-g294338-i867-k13418780-Email_address_for_Hilton_Moorea-French_Polynesia.html
1222683,Hilton for the Stay,EG,https://www.hilton.com/en/p/for-the-stay/
1225482,Hilton İstanbul Bomonti Hotel & Conference Center,TR,https://www.hilton.com/tr/hotels/istbhhi-hilton-istanbul-bomonti-hotel-and-conference-center/
1225059,HILTON CHANIA OLD TOWN RESORT & SPA - CORISSIA RESORTS,GR,https://www.hilton.com/en/hotels/chqiahi-hilton-chania/
1207538,HILTON SALWA BEACH RESORT,QA,https://www.hilton.com/en/hotels/dohsbhi-hilton-salwa-beach-resort-villas/
1019580,Hilton Doha,QA,https://www.hilton.com/en/hotels/dohhdhi-hilton-doha/
1222899,Hilton Egypt,EG,https://www.hilton.com/en/locations/egypt/
1206585,Hilton Yala Resort,LK,https://www.hilton.com/en/hotels/kdwyahi-hilton-yala-resort/
1216172,Hilton Dubai Palm Jumeirah,AE,https://www.hilton.com/en/hotels/dxbpjhi-hilton-dubai-palm-jumeirah/
1207196,Doubletree by Hilton Malta,MT,https://www.hilton.com/en/hotels/mlaspdi-doubletree-malta/
1224093,HILTON HOTELS IN CROATIA,HR,https://www.hilton.com/
1209053,HILTON SALALAH RESORT,OM,https://www.hilton.com/en/hotels/sllhihi-hilton-salalah-resort/
